id,name,artist,duration_ms,explicit,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,genres
04VtzZ6KCEZLoEomgVR4ln,So Damn Fast,Lawrence,284773,False,45,0.499,0.521,9,-7.921,1,0.0396,0.517,0.0,0.127,0.39,73.201,4,"nyc pop,retro soul"
3BBrd1T2R2m1GzX9dj5ify,Hanoï café,Bleu Toucan,194082,False,0,0.568,0.754,2,-7.402,0,0.0406,0.263,0.0104,0.219,0.5,172.005,4,"french indie pop,french indietronica,new french touch"
5bYQM8TrQ6ur1SuEieE3pK,Lasso,Phoenix,167853,False,53,0.645,0.63,11,-7.066,1,0.0354,0.0253,0.000433,0.125,0.96,150.919,4,"alternative dance,dance-punk,indie pop,indie rock,modern rock,new rave,rock independant francais"
7zkDEBSxkcBVsStS4qBFpK,Lisztomania,Phoenix,241546,False,67,0.635,0.786,0,-6.46,1,0.0377,0.0349,0.00767,0.497,0.305,97.54,4,"alternative dance,dance-punk,indie pop,indie rock,modern rock,new rave,rock independant francais"
4d9jejXgYabuSGbt14sqxa,La Vida Es Bella,Noa,218400,False,29,0.576,0.333,4,-8.874,1,0.0279,0.688,5.21e-05,0.105,0.588,131.577,4,israeli pop
6ta5yavnnEfCE4faU0jebM,Mr Blue,Catherine Feeny,154600,False,56,0.456,0.386,10,-10.293,1,0.032,0.835,0.108,0.389,0.612,165.733,4,acoustic pop
54QFGiOthVqXeJtiXdlLYa,Beyond This Moment,Patrick O'Hearn,289280,False,49,0.559,0.23,7,-20.178,0,0.0309,0.805,0.876,0.0776,0.461,151.987,4,"ambient,focus,new age"
2y51eXwv9XCkqzvnfYBifb,El Baile del Kkoyaruna,Pascuala Ilabaca y Fauna,284766,False,0,0.614,0.722,0,-4.759,1,0.0372,0.778,2.96e-06,0.206,0.731,84.044,3,"chilean indie,chilean rock,nueva cancion"
5kBOGJfg82pdma5FGbh3yE,Last Proof,ZAQ,281426,False,41,0.545,0.914,8,-2.871,0,0.0787,0.000841,0.0,0.0423,0.61,97.972,4,"anime rock,denpa-kei"
4Sd5tbNP4q8wS64abqwfkN,Thinking of a Place,The War On Drugs,670666,False,61,0.481,0.632,11,-7.117,1,0.0333,0.385,0.0817,0.116,0.156,103.323,4,"indie rock,modern rock,philly indie"
31LKL7XfxR1PTm6Or9KTKv,Movies,Weyes Blood,353732,False,5,0.189,0.362,2,-8.915,0,0.0331,0.649,0.39,0.106,0.0979,111.783,4,"art pop,experimental folk,freak folk"
3pOFDXRsY7Pm3LREbDKUkq,Mi Grito,Pedro Pastor,237386,False,28,0.588,0.439,11,-11.83,0,0.0696,0.714,0.000638,0.101,0.585,76.76,4,"cantautor,spanish rock"
1bT7GxBMSDitDk2ZC7YTCH,Gloria,León Benavente,256453,False,36,0.324,0.969,0,-4.661,1,0.148,0.0352,6.87e-05,0.361,0.457,191.939,4,"latin rock,spanish indie pop"
0SRMrCKFp0X8vrcVfa2rP6,Ser Brigada,León Benavente,302813,False,0,0.493,0.961,2,-4.51,1,0.0671,0.00146,0.132,0.165,0.498,100.0,4,"latin rock,spanish indie pop"
2kVBf5PiS9LBhvDaBQ4uue,I am not maternal,Otoboke Beaver,127946,False,27,0.341,0.98,4,-1.393,1,0.235,0.0447,0.455,0.0755,0.756,176.463,4,"j-punk,japanese girl punk,japanese pop punk,japanese punk rock"
1vMPUIfw633EbwXseSq5Zr,Roadworks,Jas Ratchford,298653,False,32,0.517,0.00782,0,-22.437,1,0.0544,0.983,0.0,0.0773,0.19,113.19,4,
0fJTfkGfoHwWfJiHFvGpeZ,Broken Sleep,Agnes Obel,295966,False,47,0.567,0.267,4,-14.718,0,0.0326,0.946,0.0326,0.0993,0.203,126.837,4,chamber pop
7kaub3iYrvVz5gaPVemsWE,Riverside,Agnes Obel,230546,False,28,0.648,0.189,9,-13.553,0,0.0311,0.984,0.000375,0.132,0.231,98.891,3,chamber pop
2Y13Mjv24MZGgtz3iFwWvs,"I'm Tired, You're Lonely",Liza Anne,205413,False,36,0.41,0.182,2,-9.351,0,0.0313,0.934,1.55e-05,0.359,0.156,77.954,4,indie folk
10YY0pGwZYUU1eVoLaVDux,Kaleidoscope,Mae,304028,False,40,0.587,0.446,5,-6.862,0,0.0353,0.314,0.171,0.0805,0.479,129.866,4,"dreamo,emo,hampton roads indie,piano rock"
03k5XShK3FRSfDJq1zvYsB,Uncomfortably Numb (feat. Hayley Williams),American Football,250418,False,47,0.481,0.768,8,-7.995,1,0.0332,0.00754,0.00221,0.122,0.551,173.001,4,"alternative emo,emo,midwest emo"
14GTv5GRI487rzjgC1DjTK,Overbite,Sincere Engineer,175814,False,40,0.561,0.935,1,-6.134,1,0.0985,0.00276,1.74e-05,0.297,0.703,130.033,4,"alternative emo,bubblegrunge,diy emo,indie punk,midwest emo"
27LPG7cAd5fOTNdp7noNWW,Corn Dog Sonnet No. 7,Sincere Engineer,132867,False,39,0.571,0.882,8,-5.401,1,0.074,0.0038,0.0,0.0903,0.66,97.504,4,"alternative emo,bubblegrunge,diy emo,indie punk,midwest emo"
1KaqSfCImt1391GQFOW8Nk,Low Grade Buzz,Huntly,299514,False,15,0.754,0.23,3,-14.271,1,0.0361,0.795,0.00856,0.107,0.194,113.014,4,"australian electropop,transpop"
0oznRI6xkeFvEgYU1O7OrU,Hvað ef,GDRN,229820,False,30,0.781,0.338,0,-11.659,0,0.173,0.554,7.44e-05,0.298,0.501,93.994,4,icelandic pop
2tzt6biW79znRmQCLBSWhG,From Roots to Needles,If These Trees Could Talk,402133,False,43,0.366,0.785,2,-7.383,0,0.0413,3.63e-05,0.812,0.11,0.154,130.049,3,"american post-rock,instrumental post-rock,post-rock"
3ww8kOHAVCkH8Cker4aY6X,Lullaby (Demo),Low,606453,False,16,0.263,0.569,11,-6.594,0,0.0324,0.332,0.899,0.081,0.052,147.997,4,"alternative rock,art pop,chamber pop,dream pop,duluth indie,freak folk,indie rock,melancholia,slowcore"
7zYRPFlkOZq5rID2CF9c35,Aún respira (feat. Nina de Juan) - [Sesiones Valientes] [Acústica],Nunatak,237725,False,38,0.626,0.422,9,-11.073,0,0.032,0.778,8.72e-05,0.221,0.615,92.998,4,"murcia indie,spanish modern rock"
0NT0EydfPRtaFe5JHg2icH,Créeme,Nunatak,197410,False,20,0.386,0.76,10,-4.985,0,0.0342,0.0024,0.0,0.0906,0.645,166.048,4,"murcia indie,spanish modern rock"
0dEPlb8waIqRtKpLb3l6So,Fotografía,Juanes,238133,False,69,0.486,0.715,7,-4.417,1,0.0519,0.292,0.0,0.195,0.637,84.092,4,"colombian pop,latin,latin pop,mexican pop,pop,rock en espanol,tropical"
6MiJdkJSzI5va9BronTKk3,Telepathetic,Sløtface,226835,False,22,0.498,0.801,1,-6.971,0,0.0621,0.000216,0.00303,0.188,0.569,175.913,4,"bubblegrunge,norwegian indie"
5U5AZIJdDTmsModlp9AK65,Nancy Drew,Sløtface,195306,False,37,0.293,0.85,11,-7.254,0,0.23,0.00091,0.0,0.327,0.534,174.893,4,"bubblegrunge,norwegian indie"
1aKwh9IyjVr4cMdoR2jryL,Tap the pack,Sløtface,146520,False,13,0.401,0.822,9,-7.091,1,0.122,0.000147,0.0011,0.0713,0.674,174.966,4,"bubblegrunge,norwegian indie"
2Gf4W4hbDEqgm7zSXwBvn0,Slumber,Sløtface,332933,False,39,0.432,0.62,0,-7.903,0,0.0616,0.0227,5.76e-06,0.0835,0.264,115.298,4,"bubblegrunge,norwegian indie"
5yJrl2r0vr6u9BXqQXZE3V,La vie en rose,Grace Jones,448000,False,62,0.65,0.477,0,-16.007,1,0.0624,0.225,0.016,0.0642,0.798,176.708,4,"art rock,dance pop,disco,new romantic,new wave pop"
4gqKZYuXC6mie1CUm25IpF,Tin King,Ultraísta,235080,False,24,0.516,0.719,4,-4.55,0,0.037,0.236,7.44e-05,0.235,0.132,137.492,4,
1r8e3HtZOP65v2uiWd17dF,Deleter,Grouplove,234386,False,0,0.421,0.991,8,-3.678,1,0.124,3.81e-06,0.0466,0.13,0.446,159.998,4,"indie pop,indie rock,indietronica,la indie,modern alternative rock,modern rock,pop rock,rock,stomp and holler"
57nNNkgk768QVXq3uHxu5e,Ways to Go,Grouplove,215520,False,66,0.577,0.827,7,-7.54,1,0.0365,0.00338,0.000647,0.26,0.179,101.031,4,"indie pop,indie rock,indietronica,la indie,modern alternative rock,modern rock,pop rock,rock,stomp and holler"
2DiFhVuuOEckrMc5FwX1Xd,Torso,Grouplove,304400,False,42,0.563,0.602,1,-7.245,0,0.0323,0.144,0.000222,0.0613,0.267,113.261,4,"indie pop,indie rock,indietronica,la indie,modern alternative rock,modern rock,pop rock,rock,stomp and holler"
0i4ggi1qGPbr8OqaKBm5iY,Shark Attack,Grouplove,238626,False,48,0.449,0.635,1,-7.557,1,0.0397,0.000264,4.65e-05,0.332,0.273,166.04,4,"indie pop,indie rock,indietronica,la indie,modern alternative rock,modern rock,pop rock,rock,stomp and holler"
0GO8y8jQk1PkHzS31d699N,Tongue Tied,Grouplove,218013,False,84,0.56,0.936,3,-5.835,1,0.0439,0.00847,0.0,0.161,0.371,112.96,4,"indie pop,indie rock,indietronica,la indie,modern alternative rock,modern rock,pop rock,rock,stomp and holler"
5X8FVIy9iaXoDEiIlCjcmp,Teenage Headache Dreams (with Ellie Rowsell),Mura Masa,283013,False,45,0.347,0.411,6,-8.071,1,0.0414,0.0181,0.636,0.0975,0.395,171.991,4,"channel islands indie,vapor soul"
72BoqrR8GoPacbRly7gaZo,Miss You,Mura Masa,245454,False,0,0.821,0.406,1,-9.465,1,0.212,0.812,0.162,0.107,0.459,176.077,4,"channel islands indie,vapor soul"
5FQL9Ur9NENmezh6zyG7uh,Lotus Eater,Mura Masa,145655,False,0,0.571,0.373,11,-8.068,1,0.348,0.736,0.458,0.141,0.501,135.796,1,"channel islands indie,vapor soul"
0ogPvB4xroolQe1FFcYxFt,...Girl,Mura Masa,170454,False,0,0.779,0.74,7,-9.084,1,0.424,0.182,0.806,0.0877,0.458,176.061,4,"channel islands indie,vapor soul"
3Qru36Ylp86E2Q4dWB4OnQ,Love For That,Mura Masa,191595,False,0,0.628,0.523,5,-7.246,0,0.192,0.61,0.00609,0.12,0.356,112.864,4,"channel islands indie,vapor soul"
4DmjHCRymTq4eCUkWAUGZs,What If I Go? - Single Version,Mura Masa,200550,False,0,0.737,0.616,7,-7.314,1,0.312,0.354,0.0,0.307,0.88,100.459,4,"channel islands indie,vapor soul"
079gLi9aLvk79QNv3ovswu,1 Night,Mura Masa,207826,False,0,0.865,0.586,8,-6.142,1,0.0516,0.294,6.64e-06,0.0753,0.582,113.034,4,"channel islands indie,vapor soul"
0t2myRMEMCi2SRyg5TEFLp,Love$ick,Mura Masa,192154,True,0,0.65,0.776,6,-5.059,1,0.139,0.138,0.00417,0.27,0.772,88.89,4,"channel islands indie,vapor soul"
0Y2aJahX5RRkfKA104nM56,Dingo,Ruby Fields,327760,False,34,0.549,0.625,2,-5.797,0,0.0329,0.125,0.000984,0.115,0.184,132.018,4,"australian garage punk,australian indie,australian pop"
7yMYqHqzye8vtyiHqdVlZw,Seventeen,Sharon Van Etten,265920,False,65,0.538,0.77,5,-7.376,1,0.0487,0.0158,0.214,0.0686,0.238,127.103,4,"art pop,chamber pop,chamber psych,dream pop,freak folk,indie folk,indie pop,indie rock,melancholia,new jersey indie,stomp and holler"
454I78HEySdcHE8fcVabTb,Amsterdam,Nothing But Thieves,272240,False,67,0.511,0.934,3,-4.561,1,0.242,0.00403,3.48e-05,0.242,0.668,168.062,4,"alternative pop rock,modern alternative rock,modern rock,rock"
6rAXHPd18PZ6W8m9EectzH,Sorry,Nothing But Thieves,214706,False,64,0.667,0.776,8,-4.535,0,0.0281,0.00238,4.52e-05,0.134,0.519,128.005,4,"alternative pop rock,modern alternative rock,modern rock,rock"
4VUTsQHKryKaF6zoBowdOj,Hay un Fuego (En Directo),La Maravillosa Orquesta del Alcohol,329226,False,27,0.216,0.489,4,-8.267,0,0.035,0.0444,7.44e-05,0.985,0.0633,181.988,3,spanish pop
4VHio1B1PaxL99Qk7ESX9B,La Inmensidad,La Maravillosa Orquesta del Alcohol,207140,False,48,0.599,0.395,6,-7.723,0,0.0297,0.173,0.0,0.0618,0.364,130.903,3,spanish pop
2PNYgsuWu1V1mUD3dCdXxd,Océano,La Maravillosa Orquesta del Alcohol,238560,False,36,0.341,0.379,9,-11.051,0,0.0518,0.645,0.0,0.6,0.274,80.029,4,spanish pop
4VqMTZwkvQl0t0vvL8EMS6,Mil Demonios,La Maravillosa Orquesta del Alcohol,168672,False,43,0.553,0.682,11,-5.918,0,0.0315,0.0374,0.0,0.223,0.612,137.986,4,spanish pop
4zJkYWJQ9A680KE4cPMnYL,Hay un Fuego,La Maravillosa Orquesta del Alcohol,239560,False,0,0.308,0.553,2,-7.921,1,0.0398,0.218,0.0,0.167,0.343,185.419,3,spanish pop
2tcOtvQKPYocOEvlr2lOyT,1932,La Maravillosa Orquesta del Alcohol,180323,False,0,0.538,0.643,0,-5.84,1,0.0329,0.0213,0.0,0.0942,0.318,135.151,4,spanish pop
6GX514haSnE8toB9PvT3rz,Vasos Vacíos,La Maravillosa Orquesta del Alcohol,187062,False,0,0.515,0.773,9,-5.059,0,0.044,0.0651,0.0,0.0881,0.386,144.99,4,spanish pop
6KiCNtL92ktxsRPtokxAk3,Nómadas,La Maravillosa Orquesta del Alcohol,202475,False,0,0.592,0.8,6,-5.435,0,0.0294,0.183,0.0,0.457,0.626,121.004,4,spanish pop
2k2XYaJwVylUX2c0KDW2CB,PRMVR,La Maravillosa Orquesta del Alcohol,183013,False,0,0.585,0.608,10,-5.511,1,0.0263,0.0249,2.88e-06,0.337,0.562,95.805,4,spanish pop
62xAY9Q6Lhd8pnHGfBqQOh,Magnolia - triple j Like A Version,Odette,235080,True,30,0.282,0.421,11,-8.669,1,0.0509,0.699,0.0,0.127,0.214,198.584,4,"australian indie,australian pop"
7IL3875OwWngZFteW72kuU,Welcome To The Black Parade - triple j Like A Version,Alex Lahey,322000,False,42,0.209,0.726,7,-9.71,1,0.0716,0.00131,0.0,0.125,0.281,96.841,3,"australian garage punk,australian indie,australian pop,indie rock,melbourne indie"
0ESIjVxnDnCDaTPo6sStHm,Till There Was You - Remastered 2009,The Beatles,133506,False,64,0.727,0.338,5,-13.887,1,0.0454,0.79,0.0,0.105,0.646,122.421,4,"beatlesque,british invasion,classic rock,merseybeat,psychedelic rock,rock"
3m7V717IKZqZLW5qUIOxdD,Hey Jude - Remastered 2009,The Beatles,431333,False,68,0.402,0.552,10,-10.158,1,0.0258,0.028,1.36e-05,0.0929,0.668,145.164,4,"beatlesque,british invasion,classic rock,merseybeat,psychedelic rock,rock"
4cLoL5KPfE1hAwfsO84FX7,Because - Remastered,The Beatles,165666,False,0,0.328,0.249,2,-11.777,1,0.0272,0.754,5.77e-06,0.134,0.162,81.257,4,"beatlesque,british invasion,classic rock,merseybeat,psychedelic rock,rock"
7Fv9RA1gLz8Bn2m844a7Dr,Eleanor Rigby - Anthology 2 Version / Strings Only,The Beatles,126426,False,0,0.612,0.179,0,-15.44,1,0.0555,0.839,0.901,0.378,0.259,137.306,4,"beatlesque,british invasion,classic rock,merseybeat,psychedelic rock,rock"
4Z1fbYp0HuxLBje4MOZcSD,Twist And Shout - Remastered,The Beatles,155226,False,0,0.482,0.849,2,-9.198,1,0.0452,0.641,7.74e-06,0.0414,0.937,124.631,4,"beatlesque,british invasion,classic rock,merseybeat,psychedelic rock,rock"
5FBxWhG0nbBAF6lWgJFklM,Do You Want To Know A Secret - Remastered,The Beatles,117013,False,0,0.673,0.349,4,-12.414,1,0.0368,0.608,0.0,0.38,0.609,124.451,4,"beatlesque,british invasion,classic rock,merseybeat,psychedelic rock,rock"
2OLMjGIhCNI6j34ysPscbp,Love Me Do - Remastered,The Beatles,141693,False,0,0.52,0.829,0,-6.228,1,0.0806,0.386,6.2e-05,0.227,0.744,147.997,4,"beatlesque,british invasion,classic rock,merseybeat,psychedelic rock,rock"
63nTBScSLXWwyeizXi9Rmi,I Saw Her Standing There - Remastered,The Beatles,173946,False,0,0.491,0.801,4,-9.835,1,0.0361,0.27,0.0,0.0665,0.971,160.109,4,"beatlesque,british invasion,classic rock,merseybeat,psychedelic rock,rock"
6xJSJpO6HJwHhu7UaIc8qR,Hold Me Tight - Remastered,The Beatles,151906,False,0,0.54,0.744,5,-9.637,1,0.0312,0.664,0.0,0.21,0.963,135.731,4,"beatlesque,british invasion,classic rock,merseybeat,psychedelic rock,rock"
7cPPyMrSAQY7A686Cn9eUP,All My Loving - Remastered,The Beatles,127853,False,0,0.416,0.563,1,-8.724,0,0.0298,0.207,0.0,0.343,0.9,77.56,4,"beatlesque,british invasion,classic rock,merseybeat,psychedelic rock,rock"
5tNjuWwp6FxuWCrKQAMBTj,It Won't Be Long - Remastered,The Beatles,133386,False,0,0.472,0.673,4,-8.853,1,0.0318,0.284,0.0,0.206,0.862,133.117,4,"beatlesque,british invasion,classic rock,merseybeat,psychedelic rock,rock"
7KmRz1oKEwgj9qpfn72OfO,Can't Buy Me Love - Remastered,The Beatles,131866,False,0,0.483,0.677,0,-5.91,1,0.0593,0.283,0.0,0.321,0.842,170.72,4,"beatlesque,british invasion,classic rock,merseybeat,psychedelic rock,rock"
6mZGglJLWfy0HxbVL8i9BL,And I Love Her - Remastered,The Beatles,149693,False,0,0.767,0.331,1,-10.777,0,0.0337,0.64,0.0,0.0681,0.636,113.312,4,"beatlesque,british invasion,classic rock,merseybeat,psychedelic rock,rock"
69d54YOS8TOQiUYjX57XeA,A Hard Day's Night - Remastered,The Beatles,154200,False,0,0.59,0.805,0,-6.481,1,0.0371,0.137,0.0,0.0996,0.797,138.514,4,"beatlesque,british invasion,classic rock,merseybeat,psychedelic rock,rock"
2B3ArhTa6DRox1W4CJZ1dM,Eight Days A Week - Remastered,The Beatles,163600,False,0,0.652,0.583,9,-7.811,1,0.038,0.412,0.0,0.119,0.744,138.134,4,"beatlesque,british invasion,classic rock,merseybeat,psychedelic rock,rock"
67VdmhC89bZ6yK2XRys0lA,I've Just Seen A Face - Remastered,The Beatles,125040,False,0,0.647,0.56,9,-8.809,1,0.0387,0.723,0.0,0.118,0.913,120.418,3,"beatlesque,british invasion,classic rock,merseybeat,psychedelic rock,rock"
1e0hllQ23AG0QGFgezgLOq,Yesterday - Remastered,The Beatles,125666,False,0,0.332,0.179,5,-11.83,1,0.0326,0.879,0.0,0.0886,0.315,96.529,4,"beatlesque,british invasion,classic rock,merseybeat,psychedelic rock,rock"
2zO5cQdHLBOPlnQqWeNCFM,Ticket To Ride - Remastered,The Beatles,189680,False,0,0.519,0.85,9,-6.777,1,0.0678,0.0457,0.0,0.233,0.749,123.419,4,"beatlesque,british invasion,classic rock,merseybeat,psychedelic rock,rock"
5ou2BiQ9FxIYkxsYvYHpAT,Help! - Remastered,The Beatles,139560,False,0,0.534,0.725,6,-7.576,0,0.0332,0.188,0.0,0.0994,0.763,95.003,4,"beatlesque,british invasion,classic rock,merseybeat,psychedelic rock,rock"
5QqdvVeYLL1xvZ1ndUjxnO,In My Life - Remastered,The Beatles,146333,False,0,0.688,0.435,9,-11.359,1,0.0323,0.449,0.0,0.113,0.435,103.239,4,"beatlesque,british invasion,classic rock,merseybeat,psychedelic rock,rock"
19lAT1lAVe4HzFkVNFHGen,Girl - Remastered,The Beatles,151720,False,0,0.699,0.294,5,-13.205,0,0.0294,0.587,0.0,0.117,0.893,96.615,4,"beatlesque,british invasion,classic rock,merseybeat,psychedelic rock,rock"
0yZEKwCNhkyaqk1ZyCZU7A,Michelle - Remastered,The Beatles,162373,False,0,0.578,0.29,5,-12.501,0,0.0341,0.652,0.0,0.105,0.666,117.403,4,"beatlesque,british invasion,classic rock,merseybeat,psychedelic rock,rock"
1OpY6W5UY8xkfrnl3hlMJy,Nowhere Man - Remastered,The Beatles,163693,False,0,0.534,0.624,4,-9.589,1,0.0462,0.00797,0.0,0.128,0.687,121.402,4,"beatlesque,british invasion,classic rock,merseybeat,psychedelic rock,rock"
4DE42oDol0KHxympBsaiYu,Norwegian Wood (This Bird Has Flown) - Remastered,The Beatles,124693,False,0,0.425,0.369,4,-11.876,1,0.0379,0.183,0.00126,0.112,0.65,176.625,3,"beatlesque,british invasion,classic rock,merseybeat,psychedelic rock,rock"
77f3aNeabAbOaSB32Sd5QE,Eleanor Rigby - Remastered,The Beatles,126533,False,0,0.581,0.28,4,-9.091,0,0.0381,0.936,1.56e-05,0.305,0.813,137.831,4,"beatlesque,british invasion,classic rock,merseybeat,psychedelic rock,rock"
3ZFBeIyP41HhnALjxWy1pR,A Day In The Life - Remastered,The Beatles,337413,False,0,0.364,0.457,4,-14.162,0,0.0675,0.29,0.000106,0.922,0.175,163.219,4,"beatlesque,british invasion,classic rock,merseybeat,psychedelic rock,rock"
7GeZEzG1QEjqRzuWVlrBFt,Magical Mystery Tour - Remastered,The Beatles,170106,False,0,0.297,0.613,9,-9.065,1,0.0931,0.0385,3.98e-05,0.0734,0.338,170.962,4,"beatlesque,british invasion,classic rock,merseybeat,psychedelic rock,rock"
3FCnUhO6ao6hFRgCLPkSUE,Lucy In The Sky With Diamonds - Remastered,The Beatles,208466,False,0,0.311,0.325,2,-9.042,1,0.0283,0.0469,0.0,0.139,0.668,65.09,1,"beatlesque,british invasion,classic rock,merseybeat,psychedelic rock,rock"
0TKiASulg0H5ZKkkqZNTdm,With A Little Help From My Friends - Remastered,The Beatles,164106,False,0,0.705,0.515,4,-9.343,1,0.0337,0.365,0.0,0.389,0.803,112.035,4,"beatlesque,british invasion,classic rock,merseybeat,psychedelic rock,rock"
2v0fKNEQwzUuol9VImFuOu,Sgt. Pepper's Lonely Hearts Club Band - Remastered,The Beatles,122893,False,0,0.451,0.673,7,-9.115,1,0.0734,0.0857,0.00225,0.797,0.583,95.513,4,"beatlesque,british invasion,classic rock,merseybeat,psychedelic rock,rock"
5EuraV2jbqB15ihd3d2Hex,Strawberry Fields Forever - Remastered,The Beatles,247320,False,0,0.39,0.502,10,-12.277,1,0.178,0.336,0.000138,0.0713,0.289,97.871,4,"beatlesque,british invasion,classic rock,merseybeat,psychedelic rock,rock"
5RStjc42UAYI2NMY3cYpgz,Penny Lane - Remastered,The Beatles,180893,False,0,0.651,0.488,9,-8.22,1,0.0316,0.212,0.026,0.136,0.49,113.038,4,"beatlesque,british invasion,classic rock,merseybeat,psychedelic rock,rock"
4qmvOVUt7U8szKXspAoLVy,I Am The Walrus - Remastered,The Beatles,275866,False,0,0.401,0.556,2,-10.532,1,0.0513,0.0828,0.000359,0.589,0.654,85.206,4,"beatlesque,british invasion,classic rock,merseybeat,psychedelic rock,rock"
3RhBkGg4edWdwcuGdHcl28,The Fool On The Hill - Remastered,The Beatles,179106,False,0,0.356,0.26,4,-10.577,0,0.0314,0.913,2.1e-06,0.105,0.49,144.184,4,"beatlesque,british invasion,classic rock,merseybeat,psychedelic rock,rock"
4Z92RMiyJpUrApZi3LtpJ6,Blackbird - Remastered,The Beatles,138386,False,0,0.686,0.127,7,-14.361,1,0.0342,0.754,1.41e-05,0.0573,0.372,93.699,4,"beatlesque,british invasion,classic rock,merseybeat,psychedelic rock,rock"
4o6QTTyoZR2e2ZlOrtqQc9,Happiness Is A Warm Gun - Remastered,The Beatles,164546,False,0,0.431,0.54,9,-9.6,0,0.0589,0.523,1.34e-06,0.169,0.44,139.288,4,"beatlesque,british invasion,classic rock,merseybeat,psychedelic rock,rock"
4J4gApJKSC0himDViFotdy,While My Guitar Gently Weeps - Remastered,The Beatles,285000,False,0,0.453,0.654,4,-8.855,0,0.0317,0.0205,0.00395,0.172,0.702,115.0,4,"beatlesque,british invasion,classic rock,merseybeat,psychedelic rock,rock"
3fuEJBCK3kWnJHFTODR4cb,"Ob-La-Di, Ob-La-Da - Remastered",The Beatles,188960,False,0,0.818,0.728,10,-8.331,1,0.0314,0.232,0.0642,0.251,0.975,113.059,4,"beatlesque,british invasion,classic rock,merseybeat,psychedelic rock,rock"
1yHA33jt0HwbcH3GdOcuiQ,Dear Prudence - Remastered,The Beatles,235773,False,0,0.388,0.529,7,-10.533,1,0.0436,0.16,0.0681,0.108,0.332,150.721,4,"beatlesque,british invasion,classic rock,merseybeat,psychedelic rock,rock"
45yEy5WJywhJ3sDI28ajTm,Here Comes The Sun - Remastered,The Beatles,185733,False,1,0.557,0.54,9,-10.484,1,0.0347,0.0339,0.00248,0.179,0.394,129.171,4,"beatlesque,british invasion,classic rock,merseybeat,psychedelic rock,rock"
6gLmFcRwyQCQT23Df2Re9G,I Want You (She's So Heavy) - Remastered,The Beatles,467320,False,0,0.37,0.515,2,-9.487,0,0.0321,0.0233,0.205,0.0966,0.42,115.732,4,"beatlesque,british invasion,classic rock,merseybeat,psychedelic rock,rock"
59CLXQLZKxRPzMW8S8Gt9N,Oh! Darling - Remastered,The Beatles,207240,False,0,0.422,0.656,4,-8.412,1,0.0397,0.0126,0.0279,0.268,0.549,173.93,3,"beatlesque,british invasion,classic rock,merseybeat,psychedelic rock,rock"
7oSUp4yZ0FbuSvVmCxH2ty,Something - Remastered,The Beatles,182293,False,0,0.396,0.338,0,-10.872,1,0.0304,0.198,2.62e-06,0.138,0.377,133.522,4,"beatlesque,british invasion,classic rock,merseybeat,psychedelic rock,rock"
0MKqeOVdZcUFGJvWpGCKbG,Come Together - Remastered,The Beatles,259946,False,0,0.533,0.376,9,-11.913,0,0.0393,0.0302,0.248,0.0926,0.187,165.007,4,"beatlesque,british invasion,classic rock,merseybeat,psychedelic rock,rock"
5V1AHQugSTASVez5ffJtFo,Let It Be - Remastered,The Beatles,243026,False,0,0.443,0.403,0,-8.339,1,0.0322,0.631,0.0,0.111,0.41,143.462,4,"beatlesque,british invasion,classic rock,merseybeat,psychedelic rock,rock"
72Ob0wrObCXgvGYhFs8vip,Across The Universe - Remastered,The Beatles,228133,False,0,0.257,0.412,1,-11.788,1,0.0287,0.361,8.68e-05,0.0702,0.858,152.126,4,"beatlesque,british invasion,classic rock,merseybeat,psychedelic rock,rock"
3Cm9Mtfwyy1mrMc92rKnII,Un fiore per coltello,L'Officina Della Camomilla,254207,False,0,0.51,0.729,4,-9.337,1,0.0375,0.371,5.15e-06,0.2,0.547,111.95,4,"italian indie pop,milan indie"
35620VsPFkhtaYBepgBUf9,My Backwards Walk - from Tiny Changes: A Celebration of Frightened Rabbit's 'The Midnight Organ Fight',Manchester Orchestra,216666,True,39,0.292,0.509,0,-6.752,1,0.0285,0.0924,0.477,0.1,0.147,89.671,4,indie rock
69BMd64Zq2W84cOeCRguEp,I've Got Friends,Manchester Orchestra,297493,False,50,0.396,0.898,6,-5.428,1,0.0544,0.000272,0.000708,0.287,0.352,164.727,4,indie rock
31CKQk3cOjDmS8RASR1MJr,"My Sweet Lord / Today Is a Killer - Live at Fort Dix, NJ - November 1971",Nina Simone,1116666,False,27,0.393,0.64,7,-10.208,1,0.0502,0.531,2.19e-05,0.369,0.491,152.056,4,"adult standards,jazz blues,soul,soul jazz,torch song,vocal jazz"
2HDwGSgOBJD9lE3BF5JEec,Sinnerman - Live In New York/1965,Nina Simone,622000,False,0,0.436,0.543,11,-13.351,0,0.0962,0.654,9.35e-06,0.0937,0.663,148.282,4,"adult standards,jazz blues,soul,soul jazz,torch song,vocal jazz"
61S0mEfdRtJ62Fc7fPqx0U,Feeling Good,Nina Simone,174000,False,0,0.399,0.326,7,-9.239,0,0.0386,0.864,0.0,0.191,0.546,79.206,4,"adult standards,jazz blues,soul,soul jazz,torch song,vocal jazz"
