"belgian pop"
"chanson"
"czech rock"
"dark disco"
"electro-pop francais"
"francoton"
"french indietronica"
"french jazz"
"french pop"
"french psychedelic"
"french rock"
"new french touch"
"nouvelle chanson francaise"
"pop quebecois"
"variete francaise"
