"canadian ccm"
"canadian post-hardcore"
"christian alternative rock"
"christian music"
"christian punk"
"christian rock"
"europop"
"metalcore"
"pop punk"
"pop rock"
"post-hardcore"
"power pop"
"screamo"
"swedish pop"
